날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-22_1701,저티어,탱커,강건한 자,도미나,52.0,6.7,1.386,S
2026-05-22_1701,저티어,탱커,강건한 자,라마트라,50.6,9.6,1.079,A
2026-05-22_1701,저티어,탱커,개시자,둠피스트,51.4,3.4,0.857,A
2026-05-22_1701,저티어,탱커,강건한 자,라인하르트,50.2,7.8,0.762,B
2026-05-22_1701,저티어,탱커,투사,마우가,48.5,11.9,0.44,B
2026-05-22_1701,저티어,탱커,개시자,레킹볼,49.7,2.2,0.072,C
2026-05-22_1701,저티어,탱커,개시자,D.VA,47.9,8.6,-0.088,C
2026-05-22_1701,저티어,탱커,투사,로드호그,43.9,4.7,-2.029,D
2026-05-22_1701,저티어,딜러,측면 공격가,리퍼,52.9,15.4,2.187,S
2026-05-22_1701,저티어,딜러,측면 공격가,겐지,51.7,8.3,1.233,A
2026-05-22_1701,저티어,딜러,전문가,메이,50.9,5.3,0.713,B
2026-05-22_1701,저티어,딜러,전문가,바스티온,47.9,13.2,0.04,C
2026-05-22_1701,저티어,딜러,측면 공격가,벤데타,49.2,2.8,-0.133,D
2026-05-22_1701,저티어,힐러,생존왕,미즈키,51.7,11.5,1.341,S
2026-05-22_1701,저티어,힐러,의무관,모이라,49.2,23.1,1.008,A
2026-05-22_1701,저티어,힐러,의무관,라이프위버,47.7,5.9,-0.581,B
2026-05-22_1701,저티어,힐러,전술가,루시우,46.7,7.5,-0.889,B
2026-05-22_1701,저티어,힐러,전술가,바티스트,45.7,5.7,-1.392,C
2026-05-22_1701,저티어,힐러,의무관,메르시,45.2,8.9,-1.408,D
2026-05-22_1701,중티어,탱커,개시자,둠피스트,52.3,8.1,1.676,S
2026-05-22_1701,중티어,탱커,강건한 자,도미나,53.1,3.9,1.604,A
2026-05-22_1701,중티어,탱커,개시자,D.VA,49.4,6.5,0.367,A
2026-05-22_1701,중티어,탱커,투사,마우가,47.2,11.5,-0.046,B
2026-05-22_1701,중티어,탱커,강건한 자,라인하르트,48.0,7.0,-0.146,B
2026-05-22_1701,중티어,탱커,강건한 자,라마트라,47.6,4.9,-0.502,C
2026-05-22_1701,중티어,탱커,개시자,레킹볼,47.9,3.3,-0.532,C
2026-05-22_1701,중티어,탱커,투사,로드호그,42.7,6.2,-2.341,D
2026-05-22_1701,중티어,딜러,측면 공격가,리퍼,52.6,15.2,2.053,S
2026-05-22_1701,중티어,딜러,측면 공격가,겐지,52.0,16.2,1.88,A
2026-05-22_1701,중티어,딜러,전문가,메이,48.3,5.5,-0.313,B
2026-05-22_1701,중티어,딜러,전문가,바스티온,47.6,6.2,-0.547,C
2026-05-22_1701,중티어,딜러,측면 공격가,벤데타,46.7,1.9,-1.193,D
2026-05-22_1701,중티어,힐러,생존왕,미즈키,48.5,7.4,0.051,S
2026-05-22_1701,중티어,힐러,의무관,모이라,47.2,10.0,-0.24,A
2026-05-22_1701,중티어,힐러,의무관,메르시,47.6,5.9,-0.441,B
2026-05-22_1701,중티어,힐러,의무관,라이프위버,46.7,6.7,-0.73,B
2026-05-22_1701,중티어,힐러,전술가,루시우,47.0,4.3,-0.822,C
2026-05-22_1701,중티어,힐러,전술가,바티스트,46.2,6.6,-0.939,D
2026-05-22_1701,고티어,탱커,강건한 자,도미나,52.8,2.7,1.408,S
2026-05-22_1701,고티어,탱커,개시자,둠피스트,50.2,11.5,1.307,A
2026-05-22_1701,고티어,탱커,개시자,D.VA,49.6,5.1,0.384,A
2026-05-22_1701,고티어,탱커,개시자,레킹볼,46.7,4.0,-0.893,B
2026-05-22_1701,고티어,탱커,투사,마우가,45.2,9.6,-0.896,B
2026-05-22_1701,고티어,탱커,강건한 자,라마트라,46.0,3.0,-1.28,C
2026-05-22_1701,고티어,탱커,투사,로드호그,43.1,4.9,-2.237,C
2026-05-22_1701,고티어,탱커,강건한 자,라인하르트,43.1,4.2,-2.312,D
2026-05-22_1701,고티어,딜러,측면 공격가,리퍼,53.4,15.9,2.589,S
2026-05-22_1701,고티어,딜러,측면 공격가,겐지,49.0,14.1,0.69,A
2026-05-22_1701,고티어,딜러,전문가,바스티온,49.4,4.0,0.069,B
2026-05-22_1701,고티어,딜러,전문가,메이,47.5,3.6,-0.722,C
2026-05-22_1701,고티어,딜러,측면 공격가,벤데타,46.6,1.2,-1.267,D
2026-05-22_1701,고티어,힐러,의무관,메르시,48.4,4.8,-0.088,S
2026-05-22_1701,고티어,힐러,전술가,바티스트,47.6,7.2,-0.132,A
2026-05-22_1701,고티어,힐러,생존왕,미즈키,47.4,5.4,-0.419,B
2026-05-22_1701,고티어,힐러,전술가,루시우,46.9,5.4,-0.619,B
2026-05-22_1701,고티어,힐러,의무관,모이라,44.2,4.3,-1.825,C
2026-05-22_1701,고티어,힐러,의무관,라이프위버,41.7,4.2,-2.837,D
